Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft.DesktopVirtualization,hostpools,listRegistrationTokens,Microsoft.DesktopVirtualization/hostpools/listRegistrationTokens/action,List registration tokens for host pool,,False
Microsoft.DesktopVirtualization,hostpools,retrieveRegistrationToken,Microsoft.DesktopVirtualization/hostpools/retrieveRegistrationToken/action,Retrieve registration token for host pool,,False
Microsoft.DesktopVirtualization,hostpools/controlUpdate,,Microsoft.DesktopVirtualization/hostpools/controlUpdate/action,,,False
Microsoft.DesktopVirtualization,hostpools/msixpackages,Delete hostpools/msixpackages,Microsoft.DesktopVirtualization/hostpools/msixpackages/delete,Delete hostpools/msixpackages,,False
Microsoft.DesktopVirtualization,hostpools/msixpackages,Read hostpools/msixpackages,Microsoft.DesktopVirtualization/hostpools/msixpackages/read,Read hostpools/msixpackages,,False
Microsoft.DesktopVirtualization,hostpools/msixpackages,Write hostpools/msixpackages,Microsoft.DesktopVirtualization/hostpools/msixpackages/write,Write hostpools/msixpackages,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnectionproxies,Delete hostpools/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/hostpools/privateendpointconnectionproxies/delete,Delete hostpools/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnectionproxies,Read hostpools/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/hostpools/privateendpointconnectionproxies/read,Read hostpools/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnectionproxies,Write hostpools/privateendpointconnectionproxies,Microsoft.DesktopVirtualization/hostpools/privateendpointconnectionproxies/write,Write hostpools/privateendpointconnectionproxies,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnectionproxies,validate,Microsoft.DesktopVirtualization/hostpools/privateendpointconnectionproxies/validate/action,Validates the private endpoint connection proxy,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnectionproxies/operationresults,operationresults,Microsoft.DesktopVirtualization/hostpools/privateendpointconnectionproxies/operationresults/read,Gets operation result on private endpoint connection proxy,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnections,Delete hostpools/privateendpointconnections,Microsoft.DesktopVirtualization/hostpools/privateendpointconnections/delete,Delete hostpools/privateendpointconnections,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnections,Read hostpools/privateendpointconnections,Microsoft.DesktopVirtualization/hostpools/privateendpointconnections/read,Read hostpools/privateendpointconnections,,False
Microsoft.DesktopVirtualization,hostpools/privateendpointconnections,Write hostpools/privateendpointconnections,Microsoft.DesktopVirtualization/hostpools/privateendpointconnections/write,Write hostpools/privateendpointconnections,,False
Microsoft.DesktopVirtualization,hostpools/privatelinkresources,privatelinkresources,Microsoft.DesktopVirtualization/hostpools/privatelinkresources/read,Read privatelinkresources,,False
Microsoft.DesktopVirtualization,hostpools/scalingplans,scalingplans,Microsoft.DesktopVirtualization/hostpools/scalingplans/read,Read scalingplans,,False
Microsoft.DesktopVirtualization,hostpools/sessionhostconfigurations,Delete hostpools/sessionhostconfigurations,Microsoft.DesktopVirtualization/hostpools/sessionhostconfigurations/delete,Delete hostpools/sessionhostconfigurations,,False
Microsoft.DesktopVirtualization,hostpools/sessionhostconfigurations,Read hostpools/sessionhostconfigurations,Microsoft.DesktopVirtualization/hostpools/sessionhostconfigurations/read,Read hostpools/sessionhostconfigurations,,False
Microsoft.DesktopVirtualization,hostpools/sessionhostconfigurations,Write hostpools/sessionhostconfigurations,Microsoft.DesktopVirtualization/hostpools/sessionhostconfigurations/write,Write hostpools/sessionhostconfigurations,,False
