Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Container Service,Managed Clusters,Get trusted access role bindings for managed cluster,Microsoft.ContainerService/managedClusters/trustedAccessRoleBindings/read,Get trusted access role bindings for managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,GuardrailsVersions,Microsoft.ContainerService/locations/guardrailsVersions/read,Get Guardrails Versions,"user,system",False
Microsoft Container Service,Managed Clusters,List clusterAdmin credential,Microsoft.ContainerService/managedClusters/listClusterAdminCredential/action,List the clusterAdmin credential of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,List clusterMonitoringUser credential,Microsoft.ContainerService/managedClusters/listClusterMonitoringUserCredential/action,List the clusterMonitoringUser credential of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,List clusterUser credential,Microsoft.ContainerService/managedClusters/listClusterUserCredential/action,List the clusterUser credential of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,NetworkSecurityPerimeterAssociationProxy.Delete,Microsoft.ContainerService/managedClusters/networkSecurityPerimeterAssociationProxies/delete,Delete ManagedCluster NetworkSecurityPerimeter Association,system,False
Microsoft Container Service,Managed Clusters,NetworkSecurityPerimeterAssociationProxy.Read,Microsoft.ContainerService/managedClusters/networkSecurityPerimeterAssociationProxies/read,Get ManagedCluster NetworkSecurityPerimeter Association,system,False
Microsoft Container Service,Managed Clusters,NetworkSecurityPerimeterAssociationProxy.Write,Microsoft.ContainerService/managedClusters/networkSecurityPerimeterAssociationProxies/write,Create or update ManagedCluster NetworkSecurityPerimeter Association,system,False
Microsoft Container Service,Managed Clusters,NetworkSecurityPerimeterConfigurations.Read,Microsoft.ContainerService/managedClusters/networkSecurityPerimeterConfigurations/read,Get ManagedCluster NetworkSecurityPerimeter Association,"user,system",False
Microsoft Container Service,Managed Clusters,Read Diagnostic Setting,Microsoft.ContainerService/managedClusters/providers/Microsoft.Insights/diagnosticSettings/read,Get the diagnostic setting for a managed cluster resource,system,False
Microsoft Container Service,Managed Clusters,Read service mesh revision profiles,Microsoft.ContainerService/locations/meshRevisionProfiles/read,Read service mesh revision profiles in a location,"user,system",False
Microsoft Container Service,Managed Clusters,Read service mesh upgrade profiles,Microsoft.ContainerService/managedClusters/meshUpgradeProfiles/read,Read service mesh upgrade profiles for a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Reset AAD profile,Microsoft.ContainerService/managedClusters/resetAADProfile/action,Reset the AAD profile of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Reset service principal profile,Microsoft.ContainerService/managedClusters/resetServicePrincipalProfile/action,Reset the service principal profile of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Resolve private link service id,Microsoft.ContainerService/managedClusters/resolvePrivateLinkServiceId/action,Resolve the private link service id of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Rotate certificates of the cluster,Microsoft.ContainerService/managedClusters/rotateClusterCertificates/action,Rotate certificates of a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,RunCommand,Microsoft.ContainerService/managedClusters/runCommand/action,Run user issued command against managed kubernetes server.,"user,system",False
Microsoft Container Service,Managed Clusters,SafeguardsVersions,Microsoft.ContainerService/locations/safeguardsVersions/read,Get Safeguards Versions,"user,system",False
Microsoft Container Service,Managed Clusters,Start Managed Cluster,Microsoft.ContainerService/managedClusters/start/action,Starts a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Stop Managed Cluster,Microsoft.ContainerService/managedClusters/stop/action,Stops a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Unpin managed cluster,Microsoft.ContainerService/managedClusters/unpinManagedCluster/action,Unpin a managed cluster,"user,system",False
Microsoft Container Service,Managed Clusters,Write Diagnostic Setting,Microsoft.ContainerService/managedClusters/providers/Microsoft.Insights/diagnosticSettings/write,Creates or updates the diagnostic setting for a managed cluster resource,system,False
Microsoft Container Service,ManagedClusterSnapshots,Create ManagedClusterSnapshot,Microsoft.ContainerService/managedclustersnapshots/write,Creates a new managed cluster snapshot,"user,system",False
Microsoft Container Service,ManagedClusterSnapshots,Delete ManagedClusterSnapshot,Microsoft.ContainerService/managedclustersnapshots/delete,Deletes a managed cluster snapshot,"user,system",False
Microsoft Container Service,ManagedClusterSnapshots,Get ManagedClusterSnapshot,Microsoft.ContainerService/managedclustersnapshots/read,Get a managed cluster snapshot,"user,system",False
Microsoft Container Service,ManagedNamespaces,Create a managed namespace of a managed cluster,Microsoft.ContainerService/managedClusters/managedNamespaces/write,Create a managed namespace of a managed cluster,"user,system",False
Microsoft Container Service,ManagedNamespaces,Delete a managed namespace of a managed cluster,Microsoft.ContainerService/managedClusters/managedNamespaces/delete,Delete a managed namespace of a managed cluster,"user,system",False
Microsoft Container Service,ManagedNamespaces,Get a managed namespace of a managed cluster,Microsoft.ContainerService/managedClusters/managedNamespaces/read,Get a managed namespace of a managed cluster,"user,system",False
Microsoft Container Service,ManagedNamespaces,List cluster credentials of a managed namespace,Microsoft.ContainerService/managedClusters/managedNamespaces/listCredential/action,List cluster credentials of a managed namespace,"user,system",False
Microsoft Container Service,Members,Create or Update a fleet member,Microsoft.ContainerService/fleets/members/write,Create or Update a fleet member,"user,system",False
Microsoft Container Service,Members,Delete a fleet member,Microsoft.ContainerService/fleets/members/delete,Delete a fleet member,"user,system",False
Microsoft Container Service,Members,Get a fleet member,Microsoft.ContainerService/fleets/members/read,Get a fleet member,"user,system",False
Microsoft Container Service,Memberships,Create or Update a fleet membership extension,Microsoft.ContainerService/fleetMemberships/write,Create or Update a fleet membership extension,system,False
Microsoft Container Service,Memberships,Delete a fleet membership extension,Microsoft.ContainerService/fleetMemberships/delete,Delete a fleet membership extension,system,False
Microsoft Container Service,Memberships,Forwards a call to the underlying cluster,Microsoft.ContainerService/fleetMemberships/forward/action,Forwards a call to the underlying cluster,system,False
Microsoft Container Service,Memberships,Get a fleet membership extension,Microsoft.ContainerService/fleetMemberships/read,Get a fleet membership extension,system,False
Microsoft Container Service,Metrics,Gets/List metrics resource,Microsoft.ContainerService/managedClusters/metrics/read,Reads metrics,"user,system",True
Microsoft Container Service,Metrics,Gets/List metrics resource,Microsoft.ContainerService/fleets/metrics/read,Reads metrics,"user,system",True
Microsoft Container Service,Metrics.K8s.Io,Gets/List metrics.k8s.io resource,Microsoft.ContainerService/managedClusters/apis/metrics.k8s.io/read,Reads metrics.k8s.io,"user,system",True
Microsoft Container Service,Metrics.K8s.Io,Gets/List metrics.k8s.io resource,Microsoft.ContainerService/fleets/apis/metrics.k8s.io/read,Reads metrics.k8s.io,"user,system",True
Microsoft Container Service,Metrics.K8s.Io/V1beta1,Gets/List metrics.k8s.io/v1beta1 resource,Microsoft.ContainerService/managedClusters/apis/metrics.k8s.io/v1beta1/read,Reads metrics.k8s.io/v1beta1,"user,system",True
Microsoft Container Service,Metrics.K8s.Io/V1beta1,Gets/List metrics.k8s.io/v1beta1 resource,Microsoft.ContainerService/fleets/apis/metrics.k8s.io/v1beta1/read,Reads metrics.k8s.io/v1beta1,"user,system",True
Microsoft Container Service,Mutatingwebhookconfigurations,Creates/Updates mutatingwebhookconfigurations resource,Microsoft.ContainerService/managedClusters/admissionregistration.k8s.io/mutatingwebhookconfigurations/write,Writes mutatingwebhookconfigurations,"user,system",True
Microsoft Container Service,Mutatingwebhookconfigurations,Creates/Updates mutatingwebhookconfigurations resource,Microsoft.ContainerService/fleets/admissionregistration.k8s.io/mutatingwebhookconfigurations/write,Writes mutatingwebhookconfigurations,"user,system",True
Microsoft Container Service,Mutatingwebhookconfigurations,Deletes/DeletesCollection mutatingwebhookconfigurations resource,Microsoft.ContainerService/managedClusters/admissionregistration.k8s.io/mutatingwebhookconfigurations/delete,Deletes mutatingwebhookconfigurations,"user,system",True
Microsoft Container Service,Mutatingwebhookconfigurations,Deletes/DeletesCollection mutatingwebhookconfigurations resource,Microsoft.ContainerService/fleets/admissionregistration.k8s.io/mutatingwebhookconfigurations/delete,Deletes mutatingwebhookconfigurations,"user,system",True
Microsoft Container Service,Mutatingwebhookconfigurations,Gets/List mutatingwebhookconfigurations resource,Microsoft.ContainerService/managedClusters/admissionregistration.k8s.io/mutatingwebhookconfigurations/read,Reads mutatingwebhookconfigurations,"user,system",True
