Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft SQL Database,Azure SQL Server,Create/Update Azure SQL Server,Microsoft.Sql/servers/write,Creates a server with the specified parameters or update the properties or tags for the specified server.,,False
Microsoft SQL Database,Azure SQL Server,Delete Azure SQL Server,Microsoft.Sql/servers/delete,Deletes an existing server.,,False
Microsoft SQL Database,Azure SQL Server,Get server operations,Microsoft.Sql/servers/operationResults/read,Gets in-progress server operations,,False
Microsoft SQL Database,Azure SQL Server,Import database into the server,Microsoft.Sql/servers/import/action,Import new Azure SQL Database,,False
Microsoft SQL Database,Azure SQL Server,List Azure SQL Server operations,Microsoft.Sql/servers/operations/read,Return the list of operations performed on the server,,False
Microsoft SQL Database,Azure SQL Server,List/Get Azure SQL Server(s),Microsoft.Sql/servers/read,Return the list of servers or gets the properties for the specified server.,,False
Microsoft SQL Database,Azure SQL Server Encryption Protector,List/Get Azure SQL Server Encryption Protector,Microsoft.Sql/servers/encryptionProtector/read,Returns a list of server encryption protectors or gets the properties for the specified server encryption protector.,,False
Microsoft SQL Database,Azure SQL Server Encryption Protector,Update Azure SQL Server Encryption Protector,Microsoft.Sql/servers/encryptionProtector/write,Update the properties for the specified Server Encryption Protector.,,False
Microsoft SQL Database,Azure SQL Server Encryption Protector,Update Azure SQL Server Encryption Protector,Microsoft.Sql/servers/encryptionProtector/revalidate/action,Update the properties for the specified Server Encryption Protector.,,False
Microsoft SQL Database,Azure SQL Server Keys,Create/Update Azure SQL Server Keys,Microsoft.Sql/servers/keys/write,Creates a key with the specified parameters or update the properties or tags for the specified server key.,,False
Microsoft SQL Database,Azure SQL Server Keys,Delete Azure SQL Server Key,Microsoft.Sql/servers/keys/delete,Deletes an existing server key.,,False
Microsoft SQL Database,Azure SQL Server Keys,List/Get Azure SQL Server Key(s),Microsoft.Sql/servers/keys/read,Return the list of server keys or gets the properties for the specified server key.,,False
Microsoft SQL Database,Azure SQL Server Name Availability,Check Server Name Availability,Microsoft.Sql/checkNameAvailability/action,Verify whether given server name is available for provisioning worldwide for a given subscription.,,False
Microsoft SQL Database,Azure SQL Server Trust Group,Creates a Azure SQL Server Trust Group,Microsoft.Sql/locations/serverTrustGroups/write,Creates a Server Trust Group with the specified parameters,,False
Microsoft SQL Database,Azure SQL Server Trust Group,Deletes the existing SQL Server Trust Group,Microsoft.Sql/locations/serverTrustGroups/delete,Deletes the existing SQL Server Trust Group,,False
Microsoft SQL Database,Azure SQL Server Trust Group,Returns the existing SQL Server Trust Groups,Microsoft.Sql/locations/serverTrustGroups/read,Returns the existing SQL Server Trust Groups,,False
Microsoft SQL Database,Azure SQL Server Virtual Network Rule Azure Async Operation Results,Get Azure SQL Server Virtual Network Rules Operation Results,Microsoft.Sql/locations/virtualNetworkRulesOperationResults/read,Returns the details of the specified virtual network rules operation ,,False
Microsoft SQL Database,Azure SQL Server Virtual Network Rules,Create/Update Azure SQL Server Virtual Network Rule,Microsoft.Sql/servers/virtualNetworkRules/write,Creates a virtual network rule with the specified parameters or update the properties or tags for the specified virtual network rule.,,False
Microsoft SQL Database,Azure SQL Server Virtual Network Rules,Delete Azure SQL Server Virtual Network Rule,Microsoft.Sql/servers/virtualNetworkRules/delete,Deletes an existing Virtual Network Rule,,False
