Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Azure Monitor,Classic Metric Alerts,Classic metric alert rule throttled,Microsoft.Insights/AlertRules/Throttled/Action,Classic metric alert rule throttled,,False
Microsoft Azure Monitor,Classic Metric Alerts,Create or update classic metric alert,Microsoft.Insights/AlertRules/Write,Create or update a classic metric alert,,False
Microsoft Azure Monitor,Classic Metric Alerts,Delete classic metric alert,Microsoft.Insights/AlertRules/Delete,Delete a classic metric alert,,False
Microsoft Azure Monitor,Classic Metric Alerts,Read classic metric alert,Microsoft.Insights/AlertRules/Read,Read a classic metric alert,,False
Microsoft Azure Monitor,CommonSecurityLog,Read CommonSecurityLog data,Microsoft.Insights/Logs/CommonSecurityLog/Read,Read data from the CommonSecurityLog table,,False
Microsoft Azure Monitor,ComputerGroup,Read ComputerGroup data,Microsoft.Insights/Logs/ComputerGroup/Read,Read data from the ComputerGroup table,,False
Microsoft Azure Monitor,ConfigurationChange,Read ConfigurationChange data,Microsoft.Insights/Logs/ConfigurationChange/Read,Read data from the ConfigurationChange table,,False
Microsoft Azure Monitor,ConfigurationData,Read ConfigurationData data,Microsoft.Insights/Logs/ConfigurationData/Read,Read data from the ConfigurationData table,,False
Microsoft Azure Monitor,ContainerImageInventory,Read ContainerImageInventory data,Microsoft.Insights/Logs/ContainerImageInventory/Read,Read data from the ContainerImageInventory table,,False
Microsoft Azure Monitor,ContainerInventory,Read ContainerInventory data,Microsoft.Insights/Logs/ContainerInventory/Read,Read data from the ContainerInventory table,,False
Microsoft Azure Monitor,ContainerLog,Read ContainerLog data,Microsoft.Insights/Logs/ContainerLog/Read,Read data from the ContainerLog table,,False
Microsoft Azure Monitor,ContainerNodeInventory,Read ContainerNodeInventory data,Microsoft.Insights/Logs/ContainerNodeInventory/Read,Read data from the ContainerNodeInventory table,,False
Microsoft Azure Monitor,ContainerRegistryLoginEvents,Read ContainerRegistryLoginEvents data,Microsoft.Insights/Logs/ContainerRegistryLoginEvents/Read,Read data from the ContainerRegistryLoginEvents table,,False
Microsoft Azure Monitor,ContainerRegistryRepositoryEvents,Read ContainerRegistryRepositoryEvents data,Microsoft.Insights/Logs/ContainerRegistryRepositoryEvents/Read,Read data from the ContainerRegistryRepositoryEvents table,,False
Microsoft Azure Monitor,ContainerServiceLog,Read ContainerServiceLog data,Microsoft.Insights/Logs/ContainerServiceLog/Read,Read data from the ContainerServiceLog table,,False
Microsoft Azure Monitor,CoreAzureBackup,Read CoreAzureBackup data,Microsoft.Insights/Logs/CoreAzureBackup/Read,Read data from the CoreAzureBackup table,,False
Microsoft Azure Monitor,Create notifications,Send test notifications,Microsoft.Insights/CreateNotifications/Write,Send test notifications to the provided receiver list,,False
Microsoft Azure Monitor,Current billing features for Application Insights component,Current billing features for Application Insights component read,Microsoft.Insights/Components/CurrentBillingFeatures/Read,Reading current billing features for Application Insights component,,False
Microsoft Azure Monitor,Current billing features for Application Insights component,Current billing features for Application Insights component write,Microsoft.Insights/Components/CurrentBillingFeatures/Write,Writing current billing features for Application Insights component,,False
Microsoft Azure Monitor,CustomLogs,Read Custom Logs,Microsoft.Insights/Logs/Tables.Custom/Read,Reading data from any custom log,,False
Microsoft Azure Monitor,DHAppFailure,Read DHAppFailure data,Microsoft.Insights/Logs/DHAppFailure/Read,Read data from the DHAppFailure table,,False
Microsoft Azure Monitor,DHAppReliability,Read DHAppReliability data,Microsoft.Insights/Logs/DHAppReliability/Read,Read data from the DHAppReliability table,,False
Microsoft Azure Monitor,DHCPActivity,Read DHCPActivity data,Microsoft.Insights/Logs/DHCPActivity/Read,Read data from the DHCPActivity table,,False
Microsoft Azure Monitor,DHDriverReliability,Read DHDriverReliability data,Microsoft.Insights/Logs/DHDriverReliability/Read,Read data from the DHDriverReliability table,,False
Microsoft Azure Monitor,DHLogonFailures,Read DHLogonFailures data,Microsoft.Insights/Logs/DHLogonFailures/Read,Read data from the DHLogonFailures table,,False
Microsoft Azure Monitor,DHLogonMetrics,Read DHLogonMetrics data,Microsoft.Insights/Logs/DHLogonMetrics/Read,Read data from the DHLogonMetrics table,,False
Microsoft Azure Monitor,DHOSCrashData,Read DHOSCrashData data,Microsoft.Insights/Logs/DHOSCrashData/Read,Read data from the DHOSCrashData table,,False
Microsoft Azure Monitor,DHOSReliability,Read DHOSReliability data,Microsoft.Insights/Logs/DHOSReliability/Read,Read data from the DHOSReliability table,,False
Microsoft Azure Monitor,DHWipAppLearning,Read DHWipAppLearning data,Microsoft.Insights/Logs/DHWipAppLearning/Read,Read data from the DHWipAppLearning table,,False
Microsoft Azure Monitor,Data collection endpoint,Create or update data collection endpoint,Microsoft.Insights/DataCollectionEndpoints/Write,Create or update a data collection endpoint,,False
Microsoft Azure Monitor,Data collection endpoint,Delete data collection endpoint,Microsoft.Insights/DataCollectionEndpoints/Delete,Delete a data collection endpoint,,False
Microsoft Azure Monitor,Data collection endpoint,Read data collection endpoint,Microsoft.Insights/DataCollectionEndpoints/Read,Read a data collection endpoint,,False
Microsoft Azure Monitor,Data collection endpoint,Trigger failback on a data collection endpoint,Microsoft.Insights/DataCollectionEndpoints/TriggerFailback/Action,Trigger failback on a data collection endpoint,,False
Microsoft Azure Monitor,Data collection endpoint,Trigger failover on a data collection endpoint,Microsoft.Insights/DataCollectionEndpoints/TriggerFailover/Action,Trigger failover on a data collection endpoint,,False
Microsoft Azure Monitor,Data collection endpoint NSP association proxy,Create or update data collection endpoint NSP association proxy,Microsoft.Insights/DataCollectionEndpoints/NetworkSecurityPerimeterAssociationProxies/Write,Create or update a data collection endpoint NSP association proxy,,False
Microsoft Azure Monitor,Data collection endpoint NSP association proxy,Delete data collection endpoint NSP association proxy,Microsoft.Insights/DataCollectionEndpoints/NetworkSecurityPerimeterAssociationProxies/Delete,Delete a data collection endpoint NSP association proxy,,False
Microsoft Azure Monitor,Data collection endpoint NSP association proxy,Read data collection endpoint NSP association proxy,Microsoft.Insights/DataCollectionEndpoints/NetworkSecurityPerimeterAssociationProxies/Read,Read a data collection endpoint NSP association proxy,,False
Microsoft Azure Monitor,Data collection endpoint effective NSP configuration,Read data collection endpoint effective NSP configuration,Microsoft.Insights/DataCollectionEndpoints/NetworkSecurityPerimeterConfigurations/Read,Read data collection endpoint effective NSP configuration,,False
Microsoft Azure Monitor,Data collection endpoint effective NSP configuration,Reconcile data collection endpoint NSP configuration,Microsoft.Insights/DataCollectionEndpoints/NetworkSecurityPerimeterConfigurations/Reconcile/Action,Reconcile data collection endpoint NSP configuration,,False
Microsoft Azure Monitor,Data collection endpoint scoped private link proxy,Create or update data collection endpoint private link proxy,Microsoft.Insights/DataCollectionEndpoints/ScopedPrivateLinkProxies/Write,Create or update a data collection endpoint private link proxy,,False
Microsoft Azure Monitor,Data collection endpoint scoped private link proxy,Delete data collection endpoint private link proxy,Microsoft.Insights/DataCollectionEndpoints/ScopedPrivateLinkProxies/Delete,Delete a data collection endpoint private link proxy,,False
Microsoft Azure Monitor,Data collection endpoint scoped private link proxy,Read data collection endpoint private link proxy,Microsoft.Insights/DataCollectionEndpoints/ScopedPrivateLinkProxies/Read,Read a data collection endpoint private link proxy,,False
Microsoft Azure Monitor,Data collection rule,Create or update data collection rule,Microsoft.Insights/DataCollectionRules/Write,Create or update a data collection rule,,False
Microsoft Azure Monitor,Data collection rule,Delete data collection rule,Microsoft.Insights/DataCollectionRules/Delete,Delete a data collection rule,,False
Microsoft Azure Monitor,Data collection rule,Read data collection rule,Microsoft.Insights/DataCollectionRules/Read,Read a data collection rule,,False
Microsoft Azure Monitor,Data collection rule,Send data to data collection rule,Microsoft.Insights/DataCollectionRules/Data/Write,Send data to a data collection rule,,True
Microsoft Azure Monitor,Data collection rule association,Create or update data collection rule association,Microsoft.Insights/DataCollectionRuleAssociations/Write,Create or update a resource's association with a data collection rule,,False
Microsoft Azure Monitor,Data collection rule association,Delete data collection rule association,Microsoft.Insights/DataCollectionRuleAssociations/Delete,Delete a resource's association with a data collection rule,,False
Microsoft Azure Monitor,Data collection rule association,Read data collection rule association,Microsoft.Insights/DataCollectionRuleAssociations/Read,Read a resource's association with a data collection rule,,False
Microsoft Azure Monitor,DatabricksAccounts,Read DatabricksAccounts data,Microsoft.Insights/Logs/DatabricksAccounts/Read,Read data from the DatabricksAccounts table,,False
Microsoft Azure Monitor,DatabricksClusters,Read DatabricksClusters data,Microsoft.Insights/Logs/DatabricksClusters/Read,Read data from the DatabricksClusters table,,False
Microsoft Azure Monitor,DatabricksDBFS,Read DatabricksDBFS data,Microsoft.Insights/Logs/DatabricksDBFS/Read,Read data from the DatabricksDBFS table,,False
Microsoft Azure Monitor,DatabricksInstancePools,Read DatabricksInstancePools data,Microsoft.Insights/Logs/DatabricksInstancePools/Read,Read data from the DatabricksInstancePools table,,False
Microsoft Azure Monitor,DatabricksJobs,Read DatabricksJobs data,Microsoft.Insights/Logs/DatabricksJobs/Read,Read data from the DatabricksJobs table,,False
Microsoft Azure Monitor,DatabricksNotebook,Read DatabricksNotebook data,Microsoft.Insights/Logs/DatabricksNotebook/Read,Read data from the DatabricksNotebook table,,False
Microsoft Azure Monitor,DatabricksSQLPermissions,Read DatabricksSQLPermissions data,Microsoft.Insights/Logs/DatabricksSQLPermissions/Read,Read data from the DatabricksSQLPermissions table,,False
Microsoft Azure Monitor,DatabricksSSH,Read DatabricksSSH data,Microsoft.Insights/Logs/DatabricksSSH/Read,Read data from the DatabricksSSH table,,False
Microsoft Azure Monitor,DatabricksSecrets,Read DatabricksSecrets data,Microsoft.Insights/Logs/DatabricksSecrets/Read,Read data from the DatabricksSecrets table,,False
Microsoft Azure Monitor,DatabricksTables,Read DatabricksTables data,Microsoft.Insights/Logs/DatabricksTables/Read,Read data from the DatabricksTables table,,False
Microsoft Azure Monitor,DatabricksWorkspace,Read DatabricksWorkspace data,Microsoft.Insights/Logs/DatabricksWorkspace/Read,Read data from the DatabricksWorkspace table,,False
Microsoft Azure Monitor,DeviceAppCrash,Read DeviceAppCrash data,Microsoft.Insights/Logs/DeviceAppCrash/Read,Read data from the DeviceAppCrash table,,False
Microsoft Azure Monitor,DeviceAppLaunch,Read DeviceAppLaunch data,Microsoft.Insights/Logs/DeviceAppLaunch/Read,Read data from the DeviceAppLaunch table,,False
Microsoft Azure Monitor,DeviceCalendar,Read DeviceCalendar data,Microsoft.Insights/Logs/DeviceCalendar/Read,Read data from the DeviceCalendar table,,False
Microsoft Azure Monitor,DeviceCleanup,Read DeviceCleanup data,Microsoft.Insights/Logs/DeviceCleanup/Read,Read data from the DeviceCleanup table,,False
Microsoft Azure Monitor,DeviceConnectSession,Read DeviceConnectSession data,Microsoft.Insights/Logs/DeviceConnectSession/Read,Read data from the DeviceConnectSession table,,False
Microsoft Azure Monitor,DeviceEtw,Read DeviceEtw data,Microsoft.Insights/Logs/DeviceEtw/Read,Read data from the DeviceEtw table,,False
Microsoft Azure Monitor,DeviceHardwareHealth,Read DeviceHardwareHealth data,Microsoft.Insights/Logs/DeviceHardwareHealth/Read,Read data from the DeviceHardwareHealth table,,False
Microsoft Azure Monitor,DeviceHealth,Read DeviceHealth data,Microsoft.Insights/Logs/DeviceHealth/Read,Read data from the DeviceHealth table,,False
Microsoft Azure Monitor,DeviceHeartbeat,Read DeviceHeartbeat data,Microsoft.Insights/Logs/DeviceHeartbeat/Read,Read data from the DeviceHeartbeat table,,False
Microsoft Azure Monitor,DeviceSkypeHeartbeat,Read DeviceSkypeHeartbeat data,Microsoft.Insights/Logs/DeviceSkypeHeartbeat/Read,Read data from the DeviceSkypeHeartbeat table,,False
Microsoft Azure Monitor,DeviceSkypeSignIn,Read DeviceSkypeSignIn data,Microsoft.Insights/Logs/DeviceSkypeSignIn/Read,Read data from the DeviceSkypeSignIn table,,False
Microsoft Azure Monitor,DeviceSleepState,Read DeviceSleepState data,Microsoft.Insights/Logs/DeviceSleepState/Read,Read data from the DeviceSleepState table,,False
Microsoft Azure Monitor,Diagnostic settings categories resource,Read diagnostic settings categories,Microsoft.Insights/DiagnosticSettingsCategories/Read,Read diagnostic settings categories,,False
Microsoft Azure Monitor,Digest events,Event types management digest read,Microsoft.Insights/eventtypes/digestevents/Read,Read management event type digest,,False
Microsoft Azure Monitor,DnsEvents,Read DnsEvents data,Microsoft.Insights/Logs/DnsEvents/Read,Read data from the DnsEvents table,,False
Microsoft Azure Monitor,DnsInventory,Read DnsInventory data,Microsoft.Insights/Logs/DnsInventory/Read,Read data from the DnsInventory table,,False
Microsoft Azure Monitor,Dynamics365Activity,Read Dynamics365Activity data,Microsoft.Insights/Logs/Dynamics365Activity/Read,Read data from the Dynamics365Activity table,,False
Microsoft Azure Monitor,ETWEvent,Read ETWEvent data,Microsoft.Insights/Logs/ETWEvent/Read,Read data from the ETWEvent table,,False
Microsoft Azure Monitor,Event,Read Event data,Microsoft.Insights/Logs/Event/Read,Read data from the Event table,,False
Microsoft Azure Monitor,ExchangeAssessmentRecommendation,Read ExchangeAssessmentRecommendation data,Microsoft.Insights/Logs/ExchangeAssessmentRecommendation/Read,Read data from the ExchangeAssessmentRecommendation table,,False
Microsoft Azure Monitor,ExchangeOnlineAssessmentRecommendation,Read ExchangeOnlineAssessmentRecommendation data,Microsoft.Insights/Logs/ExchangeOnlineAssessmentRecommendation/Read,Read data from the ExchangeOnlineAssessmentRecommendation table,,False
Microsoft Azure Monitor,FailedIngestion,Read FailedIngestion data,Microsoft.Insights/Logs/FailedIngestion/Read,Read data from the FailedIngestion table,,False
Microsoft Azure Monitor,FunctionAppLogs,Read FunctionAppLogs data,Microsoft.Insights/Logs/FunctionAppLogs/Read,Read data from the FunctionAppLogs table,,False
Microsoft Azure Monitor,Get notification status,Get the test notification status,Microsoft.Insights/NotificationStatus/Read,Get the test notification status/detail,,False
Microsoft Azure Monitor,Heartbeat,Read Heartbeat data,Microsoft.Insights/Logs/Heartbeat/Read,Read data from the Heartbeat table,,False
Microsoft Azure Monitor,HuntingBookmark,Read HuntingBookmark data,Microsoft.Insights/Logs/HuntingBookmark/Read,Read data from the HuntingBookmark table,,False
Microsoft Azure Monitor,IISAssessmentRecommendation,Read IISAssessmentRecommendation data,Microsoft.Insights/Logs/IISAssessmentRecommendation/Read,Read data from the IISAssessmentRecommendation table,,False
Microsoft Azure Monitor,InboundConnection,Read InboundConnection data,Microsoft.Insights/Logs/InboundConnection/Read,Read data from the InboundConnection table,,False
Microsoft Azure Monitor,InsightsMetrics,Read InsightsMetrics data,Microsoft.Insights/Logs/InsightsMetrics/Read,Read data from the InsightsMetrics table,,False
Microsoft Azure Monitor,IntuneAuditLogs,Read IntuneAuditLogs data,Microsoft.Insights/Logs/IntuneAuditLogs/Read,Read data from the IntuneAuditLogs table,,False
Microsoft Azure Monitor,IntuneDeviceComplianceOrg,Read IntuneDeviceComplianceOrg data,Microsoft.Insights/Logs/IntuneDeviceComplianceOrg/Read,Read data from the IntuneDeviceComplianceOrg table,,False
Microsoft Azure Monitor,IntuneOperationalLogs,Read IntuneOperationalLogs data,Microsoft.Insights/Logs/IntuneOperationalLogs/Read,Read data from the IntuneOperationalLogs table,,False
Microsoft Azure Monitor,IoTHubDistributedTracing,Read IoTHubDistributedTracing data,Microsoft.Insights/Logs/IoTHubDistributedTracing/Read,Read data from the IoTHubDistributedTracing table,,False
Microsoft Azure Monitor,KubeEvents,Read KubeEvents data,Microsoft.Insights/Logs/KubeEvents/Read,Read data from the KubeEvents table,,False
Microsoft Azure Monitor,KubeHealth,Read KubeHealth data,Microsoft.Insights/Logs/KubeHealth/Read,Read data from the KubeHealth table,,False
Microsoft Azure Monitor,KubeMonAgentEvents,Read KubeMonAgentEvents data,Microsoft.Insights/Logs/KubeMonAgentEvents/Read,Read data from the KubeMonAgentEvents table,,False
Microsoft Azure Monitor,KubeNodeInventory,Read KubeNodeInventory data,Microsoft.Insights/Logs/KubeNodeInventory/Read,Read data from the KubeNodeInventory table,,False
Microsoft Azure Monitor,KubePodInventory,Read KubePodInventory data,Microsoft.Insights/Logs/KubePodInventory/Read,Read data from the KubePodInventory table,,False
Microsoft Azure Monitor,KubeServices,Read KubeServices data,Microsoft.Insights/Logs/KubeServices/Read,Read data from the KubeServices table,,False
Microsoft Azure Monitor,LinuxAuditLog,Read LinuxAuditLog data,Microsoft.Insights/Logs/LinuxAuditLog/Read,Read data from the LinuxAuditLog table,,False
Microsoft Azure Monitor,List Migration Date,Subscription migration date read,Microsoft.Insights/ListMigrationDate/Read,Get back subscription migration date,,False
Microsoft Azure Monitor,List Migration Date,Subscription migration date read,Microsoft.Insights/ListMigrationDate/Action,Get back Subscription migration date,,False
Microsoft Azure Monitor,Log Definitions,Log Definitions read,Microsoft.Insights/AutoscaleSettings/providers/Microsoft.Insights/logDefinitions/Read,Read log definitions,,False
Microsoft Azure Monitor,Log Definitions,Log Definitions read,Microsoft.Insights/LogDefinitions/Read,Read log definitions,,False
Microsoft Azure Monitor,Log Definitions,Log Definitions read,Microsoft.Insights/Components/providers/Microsoft.Insights/logDefinitions/Read,Read log definitions,,False
Microsoft Azure Monitor,Log Profiles,Create or update Activity Log log profile,Microsoft.Insights/LogProfiles/Write,Create or update an Activity Log log profile,,False
Microsoft Azure Monitor,Log Profiles,Delete Activity Log log profile,Microsoft.Insights/LogProfiles/Delete,Delete an Activity Log log profile,,False
Microsoft Azure Monitor,Log Profiles,Read Activity Log log profile,Microsoft.Insights/LogProfiles/Read,Read an Activity Log log profile,,False
Microsoft Azure Monitor,Logs,Read Logs,Microsoft.Insights/Logs/Read,Reading data from all your logs,,False
Microsoft Azure Monitor,MAApplication,Read MAApplication data,Microsoft.Insights/Logs/MAApplication/Read,Read data from the MAApplication table,,False
Microsoft Azure Monitor,MAApplicationHealth,Read MAApplicationHealth data,Microsoft.Insights/Logs/MAApplicationHealth/Read,Read data from the MAApplicationHealth table,,False
Microsoft Azure Monitor,MAApplicationHealthAlternativeVersions,Read MAApplicationHealthAlternativeVersions data,Microsoft.Insights/Logs/MAApplicationHealthAlternativeVersions/Read,Read data from the MAApplicationHealthAlternativeVersions table,,False
Microsoft Azure Monitor,MAApplicationHealthIssues,Read MAApplicationHealthIssues data,Microsoft.Insights/Logs/MAApplicationHealthIssues/Read,Read data from the MAApplicationHealthIssues table,,False
Microsoft Azure Monitor,MAApplicationInstance,Read MAApplicationInstance data,Microsoft.Insights/Logs/MAApplicationInstance/Read,Read data from the MAApplicationInstance table,,False
Microsoft Azure Monitor,MAApplicationInstanceReadiness,Read MAApplicationInstanceReadiness data,Microsoft.Insights/Logs/MAApplicationInstanceReadiness/Read,Read data from the MAApplicationInstanceReadiness table,,False
Microsoft Azure Monitor,MAApplicationReadiness,Read MAApplicationReadiness data,Microsoft.Insights/Logs/MAApplicationReadiness/Read,Read data from the MAApplicationReadiness table,,False
Microsoft Azure Monitor,MADeploymentPlan,Read MADeploymentPlan data,Microsoft.Insights/Logs/MADeploymentPlan/Read,Read data from the MADeploymentPlan table,,False
Microsoft Azure Monitor,MADevice,Read MADevice data,Microsoft.Insights/Logs/MADevice/Read,Read data from the MADevice table,,False
Microsoft Azure Monitor,MADeviceNRT,Read MADeviceNRT data,Microsoft.Insights/Logs/MADeviceNRT/Read,Read data from the MADeviceNRT table,,False
Microsoft Azure Monitor,MADeviceNotEnrolled,Read MADeviceNotEnrolled data,Microsoft.Insights/Logs/MADeviceNotEnrolled/Read,Read data from the MADeviceNotEnrolled table,,False
Microsoft Azure Monitor,MADevicePnPHealth,Read MADevicePnPHealth data,Microsoft.Insights/Logs/MADevicePnPHealth/Read,Read data from the MADevicePnPHealth table,,False
Microsoft Azure Monitor,MADevicePnPHealthAlternativeVersions,Read MADevicePnPHealthAlternativeVersions data,Microsoft.Insights/Logs/MADevicePnPHealthAlternativeVersions/Read,Read data from the MADevicePnPHealthAlternativeVersions table,,False
Microsoft Azure Monitor,MADevicePnPHealthIssues,Read MADevicePnPHealthIssues data,Microsoft.Insights/Logs/MADevicePnPHealthIssues/Read,Read data from the MADevicePnPHealthIssues table,,False
Microsoft Azure Monitor,MADeviceReadiness,Read MADeviceReadiness data,Microsoft.Insights/Logs/MADeviceReadiness/Read,Read data from the MADeviceReadiness table,,False
Microsoft Azure Monitor,MADriverInstanceReadiness,Read MADriverInstanceReadiness data,Microsoft.Insights/Logs/MADriverInstanceReadiness/Read,Read data from the MADriverInstanceReadiness table,,False
Microsoft Azure Monitor,MADriverReadiness,Read MADriverReadiness data,Microsoft.Insights/Logs/MADriverReadiness/Read,Read data from the MADriverReadiness table,,False
Microsoft Azure Monitor,MAOfficeAddin,Read MAOfficeAddin data,Microsoft.Insights/Logs/MAOfficeAddin/Read,Read data from the MAOfficeAddin table,,False
Microsoft Azure Monitor,MAOfficeAddinEntityHealth,Read MAOfficeAddinEntityHealth data,Microsoft.Insights/Logs/MAOfficeAddinEntityHealth/Read,Read data from the MAOfficeAddinEntityHealth table,,False
Microsoft Azure Monitor,MAOfficeAddinHealth,Read MAOfficeAddinHealth data,Microsoft.Insights/Logs/MAOfficeAddinHealth/Read,Read data from the MAOfficeAddinHealth table,,False
Microsoft Azure Monitor,MAOfficeAddinHealthEventNRT,Read MAOfficeAddinHealthEventNRT data,Microsoft.Insights/Logs/MAOfficeAddinHealthEventNRT/Read,Read data from the MAOfficeAddinHealthEventNRT table,,False
Microsoft Azure Monitor,MAOfficeAddinHealthIssues,Read MAOfficeAddinHealthIssues data,Microsoft.Insights/Logs/MAOfficeAddinHealthIssues/Read,Read data from the MAOfficeAddinHealthIssues table,,False
Microsoft Azure Monitor,MAOfficeAddinInstance,Read MAOfficeAddinInstance data,Microsoft.Insights/Logs/MAOfficeAddinInstance/Read,Read data from the MAOfficeAddinInstance table,,False
Microsoft Azure Monitor,MAOfficeAddinInstanceReadiness,Read MAOfficeAddinInstanceReadiness data,Microsoft.Insights/Logs/MAOfficeAddinInstanceReadiness/Read,Read data from the MAOfficeAddinInstanceReadiness table,,False
Microsoft Azure Monitor,MAOfficeAddinReadiness,Read MAOfficeAddinReadiness data,Microsoft.Insights/Logs/MAOfficeAddinReadiness/Read,Read data from the MAOfficeAddinReadiness table,,False
Microsoft Azure Monitor,MAOfficeApp,Read MAOfficeApp data,Microsoft.Insights/Logs/MAOfficeApp/Read,Read data from the MAOfficeApp table,,False
Microsoft Azure Monitor,MAOfficeAppCrashesNRT,Read MAOfficeAppCrashesNRT data,Microsoft.Insights/Logs/MAOfficeAppCrashesNRT/Read,Read data from the MAOfficeAppCrashesNRT table,,False
Microsoft Azure Monitor,MAOfficeAppHealth,Read MAOfficeAppHealth data,Microsoft.Insights/Logs/MAOfficeAppHealth/Read,Read data from the MAOfficeAppHealth table,,False
Microsoft Azure Monitor,MAOfficeAppInstance,Read MAOfficeAppInstance data,Microsoft.Insights/Logs/MAOfficeAppInstance/Read,Read data from the MAOfficeAppInstance table,,False
Microsoft Azure Monitor,MAOfficeAppInstanceHealth,Read MAOfficeAppInstanceHealth data,Microsoft.Insights/Logs/MAOfficeAppInstanceHealth/Read,Read data from the MAOfficeAppInstanceHealth table,,False
Microsoft Azure Monitor,MAOfficeAppReadiness,Read MAOfficeAppReadiness data,Microsoft.Insights/Logs/MAOfficeAppReadiness/Read,Read data from the MAOfficeAppReadiness table,,False
Microsoft Azure Monitor,MAOfficeAppSessionsNRT,Read MAOfficeAppSessionsNRT data,Microsoft.Insights/Logs/MAOfficeAppSessionsNRT/Read,Read data from the MAOfficeAppSessionsNRT table,,False
Microsoft Azure Monitor,MAOfficeBuildInfo,Read MAOfficeBuildInfo data,Microsoft.Insights/Logs/MAOfficeBuildInfo/Read,Read data from the MAOfficeBuildInfo table,,False
Microsoft Azure Monitor,MAOfficeCurrencyAssessment,Read MAOfficeCurrencyAssessment data,Microsoft.Insights/Logs/MAOfficeCurrencyAssessment/Read,Read data from the MAOfficeCurrencyAssessment table,,False
Microsoft Azure Monitor,MAOfficeCurrencyAssessmentDailyCounts,Read MAOfficeCurrencyAssessmentDailyCounts data,Microsoft.Insights/Logs/MAOfficeCurrencyAssessmentDailyCounts/Read,Read data from the MAOfficeCurrencyAssessmentDailyCounts table,,False
Microsoft Azure Monitor,MAOfficeDeploymentStatus,Read MAOfficeDeploymentStatus data,Microsoft.Insights/Logs/MAOfficeDeploymentStatus/Read,Read data from the MAOfficeDeploymentStatus table,,False
Microsoft Azure Monitor,MAOfficeDeploymentStatusNRT,Read MAOfficeDeploymentStatusNRT data,Microsoft.Insights/Logs/MAOfficeDeploymentStatusNRT/Read,Read data from the MAOfficeDeploymentStatusNRT table,,False
Microsoft Azure Monitor,MAOfficeMacroErrorNRT,Read MAOfficeMacroErrorNRT data,Microsoft.Insights/Logs/MAOfficeMacroErrorNRT/Read,Read data from the MAOfficeMacroErrorNRT table,,False
Microsoft Azure Monitor,MAOfficeMacroGlobalHealth,Read MAOfficeMacroGlobalHealth data,Microsoft.Insights/Logs/MAOfficeMacroGlobalHealth/Read,Read data from the MAOfficeMacroGlobalHealth table,,False
Microsoft Azure Monitor,MAOfficeMacroHealth,Read MAOfficeMacroHealth data,Microsoft.Insights/Logs/MAOfficeMacroHealth/Read,Read data from the MAOfficeMacroHealth table,,False
Microsoft Azure Monitor,MAOfficeMacroHealthIssues,Read MAOfficeMacroHealthIssues data,Microsoft.Insights/Logs/MAOfficeMacroHealthIssues/Read,Read data from the MAOfficeMacroHealthIssues table,,False
Microsoft Azure Monitor,MAOfficeMacroIssueInstanceReadiness,Read MAOfficeMacroIssueInstanceReadiness data,Microsoft.Insights/Logs/MAOfficeMacroIssueInstanceReadiness/Read,Read data from the MAOfficeMacroIssueInstanceReadiness table,,False
Microsoft Azure Monitor,MAOfficeMacroIssueReadiness,Read MAOfficeMacroIssueReadiness data,Microsoft.Insights/Logs/MAOfficeMacroIssueReadiness/Read,Read data from the MAOfficeMacroIssueReadiness table,,False
Microsoft Azure Monitor,MAOfficeMacroSummary,Read MAOfficeMacroSummary data,Microsoft.Insights/Logs/MAOfficeMacroSummary/Read,Read data from the MAOfficeMacroSummary table,,False
Microsoft Azure Monitor,MAOfficeSuite,Read MAOfficeSuite data,Microsoft.Insights/Logs/MAOfficeSuite/Read,Read data from the MAOfficeSuite table,,False
Microsoft Azure Monitor,MAOfficeSuiteInstance,Read MAOfficeSuiteInstance data,Microsoft.Insights/Logs/MAOfficeSuiteInstance/Read,Read data from the MAOfficeSuiteInstance table,,False
Microsoft Azure Monitor,MAProposedPilotDevices,Read MAProposedPilotDevices data,Microsoft.Insights/Logs/MAProposedPilotDevices/Read,Read data from the MAProposedPilotDevices table,,False
Microsoft Azure Monitor,MAWindowsBuildInfo,Read MAWindowsBuildInfo data,Microsoft.Insights/Logs/MAWindowsBuildInfo/Read,Read data from the MAWindowsBuildInfo table,,False
Microsoft Azure Monitor,MAWindowsCurrencyAssessment,Read MAWindowsCurrencyAssessment data,Microsoft.Insights/Logs/MAWindowsCurrencyAssessment/Read,Read data from the MAWindowsCurrencyAssessment table,,False
Microsoft Azure Monitor,MAWindowsCurrencyAssessmentDailyCounts,Read MAWindowsCurrencyAssessmentDailyCounts data,Microsoft.Insights/Logs/MAWindowsCurrencyAssessmentDailyCounts/Read,Read data from the MAWindowsCurrencyAssessmentDailyCounts table,,False
Microsoft Azure Monitor,MAWindowsDeploymentStatus,Read MAWindowsDeploymentStatus data,Microsoft.Insights/Logs/MAWindowsDeploymentStatus/Read,Read data from the MAWindowsDeploymentStatus table,,False
Microsoft Azure Monitor,MAWindowsDeploymentStatusNRT,Read MAWindowsDeploymentStatusNRT data,Microsoft.Insights/Logs/MAWindowsDeploymentStatusNRT/Read,Read data from the MAWindowsDeploymentStatusNRT table,,False
